time,latitude,longitude,mag,net,place
2018-01-22T16:20:12.840Z,37.576,-119.0085,0.96,nc,"7km SSW of Mammoth Lakes, CA"
2018-01-22T16:18:53.640Z,62.1872,-150.7671,1.4,ak,"37km WSW of Talkeetna, Alaska"
2018-01-22T16:14:39.640Z,37.2628333,-122.1571667,2.08,nc,"11km SSW of Loyola, CA"
2018-01-22T15:59:53.530Z,47.6773333,-113.7265,1,mb,"30km ENE of Pablo, Montana"
2018-01-22T15:59:31.264Z,63.2672,-151.3864,0.7,ak,"122km W of Cantwell, Alaska"
2018-01-22T15:52:04.200Z,38.8206673,-122.7603302,0.99,nc,"3km W of Cobb, CA"
2018-01-22T15:45:47.463Z,63.2813,-151.391,0.7,ak,"122km W of Cantwell, Alaska"
2018-01-22T15:45:16.480Z,37.5186667,-118.4205,1.07,nc,"15km N of Dixon Lane-Meadow Creek, CA"
2018-01-22T15:38:11.530Z,-18.4988,-177.6733,4.1,us,"261km NNE of Ndoi Island, Fiji"
2018-01-22T15:35:49.910Z,36.5323333,-89.5938333,2.43,nm,"6km SSE of Lilbourn, Missouri"
2018-01-22T15:30:03.848Z,37.4782,-116.3702,-0.1,nn,"72km NNE of Beatty, Nevada"
2018-01-22T15:28:35.479Z,59.9279,-152.7785,1.7,ak,"55km WNW of Anchor Point, Alaska"
2018-01-22T15:27:58.420Z,37.6243333,-118.861,1.54,nc,"10km E of Mammoth Lakes, CA"
2018-01-22T15:19:09.421Z,63.1432,-150.8859,1.4,ak,"99km NNW of Talkeetna, Alaska"
2018-01-22T15:12:20.995Z,37.4112,-116.6851,0.2,nn,"56km N of Beatty, Nevada"
2018-01-22T15:10:46.340Z,34.0065,-117.2618333,1.14,ci,"5km S of Loma Linda, CA"
2018-01-22T15:03:53.310Z,19.4746667,-155.442,0.98,hv,"21km WNW of Volcano, Hawaii"
2018-01-22T15:03:05.409Z,39.305,-119.8147,0.6,nn,"14km ENE of Incline Village, Nevada"
2018-01-22T14:59:20.262Z,37.1249,-117.3393,-0.3,nn,"56km WNW of Beatty, Nevada"
2018-01-22T14:58:59.527Z,64.7246,-149.208,0.4,ak,"16km NNW of North Nenana, Alaska"
2018-01-22T14:54:00.980Z,34.7025,-116.2318333,2.95,ci,"7km WSW of Ludlow, CA"
2018-01-22T14:51:40.462Z,64.7195,-149.187,0.2,ak,"16km NNW of North Nenana, Alaska"
2018-01-22T14:43:39.552Z,62.1184,-153.1824,1.2,ak,"155km SE of McGrath, Alaska"
2018-01-22T14:36:26.970Z,33.5141667,-116.7931667,0.34,ci,"10km NE of Aguanga, CA"
2018-01-22T14:35:43.005Z,38.4266,-118.8895,1.2,nn,"25km WSW of Hawthorne, Nevada"
2018-01-22T14:35:33.590Z,33.507,-116.8015,1.31,ci,"9km NE of Aguanga, CA"
2018-01-22T14:34:26.880Z,33.5081667,-116.7998333,1.53,ci,"10km NE of Aguanga, CA"
2018-01-22T14:18:41.730Z,36.4393333,-121.0076667,1.51,nc,"16km SE of Pinnacles, CA"
2018-01-22T14:15:41.050Z,46.2028333,-122.2206667,0.24,uw,"36km NNE of Amboy, Washington"
2018-01-22T14:12:53.060Z,38.7866669,-122.7581635,0.95,nc,"1km N of The Geysers, CA"
2018-01-22T13:58:40.028Z,60.0416,-152.9988,2.3,ak,"51km SSW of Redoubt Volcano, Alaska"
2018-01-22T13:58:02.290Z,16.4186,-83.2736,4.5,us,"127km ENE of Barra Patuca, Honduras"
2018-01-22T13:56:50.000Z,-18.358,-69.457,4.2,us,"20km SSE of Putre, Chile"
2018-01-22T13:55:48.580Z,38.8151665,-122.7624969,0.87,nc,"4km WSW of Cobb, CA"
2018-01-22T13:53:57.210Z,37.5733333,-118.8311667,1.21,nc,"13km W of Toms Place, CA"
2018-01-22T13:52:00.364Z,38.3527,-118.9076,0.9,nn,"30km ENE of Bridgeport, California"
2018-01-22T13:46:56.788Z,38.4355,-118.9004,1,nn,"26km WSW of Hawthorne, Nevada"
2018-01-22T13:45:52.710Z,-1.254,120.688,4.4,us,"17km NNW of Poso, Indonesia"
2018-01-22T13:43:37.019Z,38.4369,-118.8929,0.8,nn,"25km WSW of Hawthorne, Nevada"
2018-01-22T13:41:02.578Z,39.3808,-119.7525,0.6,nn,"11km NW of Virginia City, Nevada"
2018-01-22T13:37:10.820Z,29.3049,51.2529,4.4,us,"5km NE of Borazjan, Iran"
2018-01-22T13:34:06.400Z,33.3261667,-116.3348333,0.67,ci,"9km NNE of Borrego Springs, CA"
2018-01-22T13:28:35.243Z,38.4272,-118.8739,0.7,nn,"24km WSW of Hawthorne, Nevada"
2018-01-22T13:17:34.793Z,63.0883,-150.8392,2,ak,"93km NNW of Talkeetna, Alaska"
2018-01-22T13:14:54.190Z,33.5051667,-116.7975,0.26,ci,"9km NE of Aguanga, CA"
2018-01-22T13:11:15.862Z,39.3872,-119.7477,0.8,nn,"12km NW of Virginia City, Nevada"
2018-01-22T13:10:25.830Z,33.5061667,-116.7951667,0.92,ci,"10km NE of Aguanga, CA"
2018-01-22T13:09:15.377Z,63.8265,-148.7277,0.8,ak,"12km ESE of Healy, Alaska"
2018-01-22T13:06:44.226Z,38.4312,-118.8606,0.9,nn,"23km WSW of Hawthorne, Nevada"
2018-01-22T13:05:16.680Z,33.495,-116.8023333,2.35,ci,"8km NE of Aguanga, CA"
2018-01-22T13:04:56.290Z,33.6548333,-116.7168333,1.23,ci,"10km S of Idyllwild, CA"
2018-01-22T13:01:38.477Z,61.5656,-149.7497,1.2,ak,"8km SSE of Houston, Alaska"
2018-01-22T12:58:24.082Z,64.2582,-148.4942,0.7,ak,"46km SE of North Nenana, Alaska"
2018-01-22T12:56:44.040Z,19.1215,-66.4616,3.19,pr,"63km N of Tierras Nuevas Poniente, Puerto Rico"
2018-01-22T12:52:36.090Z,61.4344,-150.7321,1.1,ak,"42km WSW of Big Lake, Alaska"
2018-01-22T12:49:58.931Z,64.7156,-149.1175,0.1,ak,"15km N of North Nenana, Alaska"
2018-01-22T12:41:08.100Z,36.1511,-97.6721,2.7,us,"20km ENE of Hennessey, Oklahoma"
2018-01-22T12:26:36.660Z,33.6728333,-116.7276667,0.26,ci,"8km S of Idyllwild, CA"
2018-01-22T12:24:31.203Z,39.3886,-119.7518,0.6,nn,"12km NW of Virginia City, Nevada"
2018-01-22T12:23:29.970Z,33.4895,-116.7908333,0.66,ci,"9km NE of Aguanga, CA"
2018-01-22T12:20:21.284Z,67.1379,-153.0678,1.1,ak,"68km NNW of New Allakaket, Alaska"
2018-01-22T12:19:24.788Z,61.6166,-148.2729,1.8,ak,"35km E of Lazy Mountain, Alaska"
2018-01-22T12:17:28.870Z,38.8385,-122.826,0.34,nc,"9km NW of The Geysers, CA"
2018-01-22T12:14:03.640Z,33.2835,-116.7813333,0.7,ci,"5km NNW of Lake Henshaw, CA"
2018-01-22T12:12:35.540Z,34.518,-118.7973333,1.6,ci,"11km N of Piru, CA"
2018-01-22T12:11:08.113Z,51.6108,-176.9014,1.5,ak,"34km SSW of Adak, Alaska"
2018-01-22T12:10:08.970Z,38.8019981,-122.7836685,0.81,nc,"4km NW of The Geysers, CA"
2018-01-22T12:07:43.890Z,36.895,-83.6473333,2.72,se,"15km NNE of Pineville, Kentucky"
2018-01-22T11:53:43.755Z,39.3813,-119.7449,1.1,nn,"11km NW of Virginia City, Nevada"
2018-01-22T11:51:42.920Z,33.2916667,-116.2691667,0.72,ci,"11km ENE of Borrego Springs, CA"
2018-01-22T11:47:14.770Z,33.4858333,-116.4065,1.27,ci,"22km SSW of La Quinta, CA"
2018-01-22T11:47:00.890Z,33.536,-116.7176667,0.31,ci,"5km WSW of Anza, CA"
2018-01-22T11:46:48.990Z,33.8868333,-116.2015,1.11,ci,"18km N of Indio, CA"
2018-01-22T11:38:42.742Z,38.6789,-118.4979,0.1,nn,"20km NNE of Hawthorne, Nevada"
2018-01-22T11:37:00.010Z,35.8313333,-119.7861667,1.68,nc,"25km SE of Kettleman City, CA"
2018-01-22T11:36:23.350Z,19.2895,-155.4908333,1.32,hv,"9km N of Pahala, Hawaii"
2018-01-22T11:34:43.000Z,33.8851667,-116.2011667,1.07,ci,"18km N of Indio, CA"
2018-01-22T11:30:19.622Z,61.1926,-150.9046,1.3,ak,"54km W of Anchorage, Alaska"
2018-01-22T11:27:25.320Z,48.1456667,-114.1295,2.06,mb,"9km NE of Somers, Montana"
2018-01-22T11:20:27.380Z,33.8868333,-116.2043333,1.51,ci,"18km N of Indio, CA"
2018-01-22T11:12:20.360Z,39.5362,-118.6749,1.4,nn,"11km NE of Fallon, Nevada"
2018-01-22T11:10:23.614Z,63.0756,-151.6055,0.8,ak,"113km NW of Talkeetna, Alaska"
2018-01-22T11:09:21.834Z,65.1065,-146.6587,0.8,ak,"51km NE of North Pole, Alaska"
2018-01-22T11:09:13.920Z,33.88,-116.1981667,0.99,ci,"18km N of Indio, CA"
2018-01-22T11:08:20.690Z,33.8855,-116.2056667,1.97,ci,"18km N of Indio, CA"
2018-01-22T11:07:32.570Z,33.889,-116.204,1.57,ci,"19km N of Indio, CA"
2018-01-22T11:00:36.198Z,51.7632,-175.6285,2,ak,"72km E of Adak, Alaska"
2018-01-22T10:45:34.060Z,36.1453,-97.6642,3.4,us,"21km E of Hennessey, Oklahoma"
2018-01-22T10:44:10.457Z,64.763,-149.0744,0.5,ak,"20km N of North Nenana, Alaska"
2018-01-22T10:44:03.215Z,60.4297,-153.4442,2.3,ak,"39km W of Redoubt Volcano, Alaska"
2018-01-22T10:42:28.219Z,36.7332,-115.5197,0.6,nn,"68km NW of Nellis Air Force Base, Nevada"
2018-01-22T10:37:47.170Z,18.4451,-67.4525,2.73,pr,"24km WNW of Rincon, Puerto Rico"
2018-01-22T10:37:29.250Z,37.3145,-119.8953333,2.08,nc,"16km WSW of Ahwahnee, CA"
2018-01-22T10:24:58.830Z,38.84,-122.8306667,0.33,nc,"10km NW of The Geysers, CA"
2018-01-22T10:14:31.530Z,46.8708333,-112.5195,1.46,mb,"15km SE of Lincoln, Montana"
2018-01-22T10:08:41.729Z,36.5434,-116.9771,1.2,nn,"44km SSW of Beatty, Nevada"
2018-01-22T10:08:25.455Z,51.6265,-173.8312,2.8,ak,"68km SSE of Atka, Alaska"
2018-01-22T10:05:39.520Z,38.807,-122.827,0.24,nc,"7km WNW of The Geysers, CA"
2018-01-22T09:47:02.241Z,59.8269,-152.9658,1.8,ak,"63km W of Anchor Point, Alaska"
2018-01-22T09:44:47.857Z,38.4116,-118.9145,0.8,nn,"28km WSW of Hawthorne, Nevada"
2018-01-22T09:43:26.540Z,51.6961,-175.6109,2.4,ak,"75km ESE of Adak, Alaska"
2018-01-22T09:39:28.680Z,37.4728333,-121.687,0.72,nc,"17km NE of Alum Rock, CA"
2018-01-22T09:36:17.760Z,38.8131667,-122.83,0.24,nc,"8km WNW of The Geysers, CA"
2018-01-22T09:33:30.430Z,33.892,-116.2005,0.77,ci,"19km N of Indio, CA"
2018-01-22T09:22:33.580Z,38.8019981,-122.7828369,0.82,nc,"4km NW of The Geysers, CA"
2018-01-22T09:21:56.870Z,38.8151665,-122.8263321,1.16,nc,"7km NW of The Geysers, CA"
2018-01-22T09:17:08.000Z,48.102,-114.1361667,1.42,mb,"6km NW of Bigfork, Montana"
2018-01-22T09:13:25.410Z,38.812,-122.8231667,0.34,nc,"7km WNW of The Geysers, CA"
2018-01-22T09:13:04.319Z,39.7227,-120.1139,0.3,nn,"12km WNW of Cold Springs, Nevada"
2018-01-22T09:10:21.639Z,68.8864,-142.8498,0.8,ak,"138km NE of Arctic Village, Alaska"
2018-01-22T09:00:51.202Z,54.1518,-162.4793,3.5,ak,"98km SE of False Pass, Alaska"
2018-01-22T09:00:26.890Z,38.7563333,-122.7248333,1.06,nc,"4km SW of Anderson Springs, CA"
2018-01-22T08:57:20.590Z,43.6151667,-110.5718333,0.93,mb,"21km NE of Jackson, Wyoming"
2018-01-22T08:56:13.618Z,64.8259,-147.4326,0.6,ak,"5km ENE of Badger, Alaska"
2018-01-22T08:43:54.640Z,38.7718333,-122.6998333,0.61,nc,"1km WSW of Anderson Springs, CA"
2018-01-22T08:40:12.360Z,37.6091667,-119.5008333,1.6,nc,"16km SSE of Yosemite Valley, CA"
2018-01-22T08:38:28.956Z,59.7865,-151.8911,1.4,ak,"3km WNW of Anchor Point, Alaska"
2018-01-22T08:31:25.557Z,60.0139,-151.5204,1.6,ak,"31km NNE of Anchor Point, Alaska"
2018-01-22T08:12:53.819Z,62.0006,-147.9735,1.1,ak,"51km ENE of Sutton-Alpine, Alaska"
2018-01-22T08:04:10.942Z,39.6717,-118.9336,0.8,nn,"25km NNW of Fallon, Nevada"
2018-01-22T07:50:58.640Z,37.5941667,-118.8345,0.33,nc,"14km ESE of Mammoth Lakes, CA"
2018-01-22T07:50:35.960Z,-7.7818,-78.8945,3.7,us,"24km ESE of Ascope, Peru"
2018-01-22T07:48:12.837Z,61.7193,-152.0792,1.6,ak,"107km W of Willow, Alaska"
2018-01-22T07:37:59.370Z,18.3094,96.1023,4.7,us,"39km WSW of Pyu, Burma"
2018-01-22T07:34:42.720Z,38.5728333,-112.2786667,2.41,uu,"11km SW of Monroe, Utah"
2018-01-22T07:33:16.970Z,11.8987,-87.4356,4.2,us,"70km SSW of Corinto, Nicaragua"
2018-01-22T07:24:05.310Z,38.577,-112.2743333,0.72,uu,"14km WSW of Monroe, Utah"
2018-01-22T07:19:54.120Z,38.5835,-112.2781667,2.85,uu,"14km WSW of Monroe, Utah"
2018-01-22T07:02:28.500Z,37.7148333,-122.5546667,1.25,nc,"5km WSW of San Francisco Zoo, CA"
2018-01-22T06:55:31.208Z,62.3867,-152.6649,1.1,ak,"132km W of Talkeetna, Alaska"
2018-01-22T06:44:23.016Z,56.6375,-156.9283,2.8,ak,"120km ENE of Chignik Lake, Alaska"
2018-01-22T06:36:44.800Z,17.4872,-96.2511,4.1,us,"23km SSW of Ayotzintepec, Mexico"
2018-01-22T06:21:15.800Z,-31.4665,-178.0598,4.1,us,"79km E of L'Esperance Rock, New Zealand"
2018-01-22T06:17:57.400Z,36.0333333,-117.8133333,1.27,ci,"12km E of Coso Junction, CA"
2018-01-22T06:13:41.312Z,61.5446,-146.3966,1.2,ak,"46km N of Valdez, Alaska"
2018-01-22T06:08:17.910Z,33.5073333,-116.7906667,0.6,ci,"10km NE of Aguanga, CA"
2018-01-22T05:59:40.040Z,33.5025,-116.7955,0.74,ci,"9km NE of Aguanga, CA"
2018-01-22T05:56:58.050Z,39.4063333,-110.295,1.42,uu,"18km SSE of East Carbon City, Utah"
2018-01-22T05:52:34.290Z,32.7718333,-116.5845,1.04,ci,"8km SW of Pine Valley, CA"
2018-01-22T05:48:01.260Z,33.492,-116.802,2.3,ci,"8km NE of Aguanga, CA"
2018-01-22T05:47:48.906Z,60.9564,-151.9692,1.3,ak,"47km NW of Nikiski, Alaska"
2018-01-22T05:29:06.932Z,52.2639,-173.9566,2.2,ak,"18km ENE of Atka, Alaska"
2018-01-22T05:12:55.740Z,48.1253333,-114.143,1.54,mb,"7km NE of Somers, Montana"
2018-01-22T05:12:40.400Z,61.8014,-149.5307,1.4,ak,"16km WNW of Fishhook, Alaska"
2018-01-22T05:12:23.166Z,37.4755,-115.6374,1,nn,"43km WNW of Alamo, Nevada"
2018-01-22T05:10:41.290Z,36.5628333,-121.1541667,1.12,nc,"4km NNW of Pinnacles, CA"
2018-01-22T05:07:41.837Z,60.9917,-147.0191,1.3,ak,"39km WSW of Valdez, Alaska"
2018-01-22T05:04:33.930Z,19.3456667,-155.237,1.74,hv,"9km S of Volcano, Hawaii"
2018-01-22T04:47:15.580Z,51.5596,177.2121,3.2,us,"66km SSW of Kiska Volcano, Alaska"
2018-01-22T04:44:36.360Z,35.927,-120.4736667,0.62,nc,"5km NW of Parkfield, CA"
2018-01-22T04:39:15.928Z,61.4235,-152.3196,1.7,ak,"98km NW of Nikiski, Alaska"
2018-01-22T04:32:40.950Z,37.6298333,-119.0323333,0.55,nc,"5km W of Mammoth Lakes, CA"
2018-01-22T04:30:15.219Z,57.2767,-153.9082,1.9,ak,"29km S of Larsen Bay, Alaska"
2018-01-22T04:27:43.171Z,65.1876,-148.2398,0.4,ak,"39km NNW of Ester, Alaska"
2018-01-22T03:38:24.680Z,19.3868333,-155.2375,1.89,hv,"4km S of Volcano, Hawaii"
2018-01-22T03:27:56.282Z,59.8455,-136.2764,1.1,ak,"69km NW of Skagway, Alaska"
2018-01-22T03:24:32.675Z,63.5219,-149.262,1.3,ak,"21km NW of Cantwell, Alaska"
2018-01-22T03:22:54.740Z,-4.2531,130.4783,4.1,us,"201km ESE of Amahai, Indonesia"
2018-01-22T03:16:09.966Z,38.5578,-118.4742,-0.3,nn,"13km ENE of Hawthorne, Nevada"
2018-01-22T03:15:25.589Z,37.2306,-117.5204,0.6,nn,"58km SSW of Goldfield, Nevada"
2018-01-22T03:05:14.870Z,46.4131667,-122.3428333,0.88,uw,"16km SSW of Morton, Washington"
2018-01-22T02:49:15.920Z,37.128,-97.6015,1.86,ismpkansas,"10km N of Caldwell, Kansas"
2018-01-22T02:49:05.502Z,38.3889,-118.9152,2,nn,"29km WSW of Hawthorne, Nevada"
2018-01-22T02:47:17.470Z,19.3281667,-155.1321667,1.3,hv,"15km SE of Volcano, Hawaii"
2018-01-22T02:46:08.610Z,-20.2633,-65.3358,4,us,"44km NNW of Camargo, Bolivia"
2018-01-22T02:45:29.160Z,37.1268333,-97.602,1.9,ismpkansas,"10km N of Caldwell, Kansas"
2018-01-22T02:44:24.786Z,38.1323,-118.0582,0.7,nn,"65km SE of Hawthorne, Nevada"
2018-01-22T02:41:43.390Z,38.8131667,-122.8291667,1.57,nc,"8km WNW of The Geysers, CA"
2018-01-22T02:40:44.229Z,61.7957,-151.0307,1.6,ak,"52km W of Willow, Alaska"
2018-01-22T02:37:34.499Z,61.4862,-149.5568,1.1,ak,"3km SE of Knik-Fairview, Alaska"
2018-01-22T02:25:43.420Z,38.8051682,-122.8033371,1.1,nc,"5km NW of The Geysers, CA"
2018-01-22T02:16:17.778Z,38.3832,-118.8359,0.7,nn,"24km SW of Hawthorne, Nevada"
2018-01-22T02:14:35.680Z,37.4881667,-119.325,1.21,nc,"33km NNE of North Fork, CA"
2018-01-22T02:01:32.010Z,43.4748333,-110.7493333,0.97,mb,"1km ESE of Jackson, Wyoming"
2018-01-22T01:59:04.678Z,61.6883,-141.8606,1.8,ak,"138km E of Chitina, Alaska"
2018-01-22T01:52:12.713Z,61.48,-146.6566,1.9,ak,"42km NNW of Valdez, Alaska"
2018-01-22T01:44:48.060Z,48.0996,-114.1276,3,us,"5km NW of Bigfork, Montana"
2018-01-22T01:39:20.300Z,38.8233337,-122.7921677,0.88,nc,"6km NNW of The Geysers, CA"
2018-01-22T01:38:04.677Z,36.4639,-116.1737,0.5,nn,"33km NNW of Pahrump, Nevada"
2018-01-22T01:20:53.240Z,33.2053333,-115.9603333,2.6,ci,"10km S of Salton City, CA"
2018-01-22T01:07:55.490Z,38.8206673,-122.8430023,0.93,nc,"9km WNW of The Geysers, CA"
2018-01-22T00:57:31.180Z,38.8303337,-122.7565002,1.15,nc,"3km WNW of Cobb, CA"
2018-01-22T00:53:26.870Z,-10.5489,-74.9463,5,us,"41km ENE of Villa Rica, Peru"
2018-01-22T00:25:49.536Z,59.2902,-152.4837,1.8,ak,"65km SW of Homer, Alaska"
2018-01-22T00:25:38.360Z,37.5988,78.0965,4.1,us,"84km ESE of Yilkiqi, China"
2018-01-22T00:23:45.250Z,-15.8773,-174.2023,4.3,us,"49km W of Hihifo, Tonga"
2018-01-22T00:20:16.279Z,59.9784,-152.8019,1.7,ak,"56km S of Redoubt Volcano, Alaska"
2018-01-22T00:12:55.790Z,38.8375,-122.4616667,1.65,nc,"9km ENE of Hidden Valley Lake, CA"
2018-01-22T00:08:21.910Z,37.3775,-117.1284,0.3,nn,"37km SSE of Goldfield, Nevada"
2018-01-22T00:07:47.734Z,62.0607,-145.1714,1.1,ak,"20km ESE of Glennallen, Alaska"
2018-01-22T00:00:50.945Z,63.4659,-151.0635,0.6,ak,"105km W of Cantwell, Alaska"
2018-01-21T23:55:37.188Z,61.8499,-149.9091,1.5,ak,"13km NNE of Willow, Alaska"
2018-01-21T23:54:19.058Z,61.4813,-146.4409,1.6,ak,"39km N of Valdez, Alaska"
2018-01-21T23:53:46.093Z,38.3731,-118.9047,1.6,nn,"29km SW of Hawthorne, Nevada"
2018-01-21T23:37:29.000Z,38.8045,-122.8053333,0.61,nc,"5km NW of The Geysers, CA"
2018-01-21T23:35:00.280Z,37.65,-118.9265,0.13,nc,"5km ENE of Mammoth Lakes, CA"
2018-01-21T23:33:50.200Z,36.1506,-97.6621,2.4,us,"21km ENE of Hennessey, Oklahoma"
2018-01-21T23:26:29.998Z,38.4461,-118.6879,0.4,nn,"10km SSW of Hawthorne, Nevada"
2018-01-21T23:23:35.460Z,38.4276667,-112.473,0.45,uu,"22km NE of Beaver, Utah"
2018-01-21T23:22:19.260Z,33.4991667,-116.7888333,0.63,ci,"9km NE of Aguanga, CA"
2018-01-21T23:21:15.520Z,37.5853333,-119.0045,0.28,nc,"6km SSW of Mammoth Lakes, CA"
2018-01-21T23:14:40.343Z,62.9206,-150.2995,1.1,ak,"67km N of Talkeetna, Alaska"
2018-01-21T23:11:53.300Z,38.832,-122.8085,0.75,nc,"8km W of Cobb, CA"
2018-01-21T23:07:47.400Z,37.6716667,-118.9146667,0.24,nc,"7km NE of Mammoth Lakes, CA"
2018-01-21T23:02:53.340Z,38.8216667,-122.7789993,0.84,nc,"5km W of Cobb, CA"
2018-01-21T23:00:35.100Z,34.397,-118.7656667,2.58,ci,"3km SE of Piru, CA"
2018-01-21T22:58:49.867Z,51.6901,-178.3506,2.1,ak,"25km SW of Tanaga Volcano, Alaska"
2018-01-21T22:54:29.070Z,37.6235,-118.8635,0.91,nc,"10km E of Mammoth Lakes, CA"
2018-01-21T22:54:23.930Z,38.3586667,-122.5755,2.24,nc,"4km W of Glen Ellen, CA"
2018-01-21T22:52:49.554Z,59.8811,-150.4895,1.3,ak,"48km ENE of Fritz Creek, Alaska"
2018-01-21T22:49:54.010Z,64.419,-152.1384,1,ak,"83km S of Tanana, Alaska"
2018-01-21T22:45:03.430Z,19.023,-68.5725,3.43,pr,"42km NNE of Otra Banda, Dominican Republic"
2018-01-21T22:38:20.260Z,33.0436667,-116.4148333,1.39,ci,"18km ESE of Julian, CA"
2018-01-21T22:26:41.732Z,60.6413,-150.546,1.6,ak,"16km NE of Sterling, Alaska"
2018-01-21T22:26:37.482Z,58.3943,-155.9457,2.3,ak,"53km SE of King Salmon, Alaska"
2018-01-21T22:25:57.690Z,19.2813,-68.529,2.85,pr,"63km ENE of Miches, Dominican Republic"
2018-01-21T22:15:42.820Z,49.4993333,-120.4173333,2.49,uw,"8km NE of Princeton, Canada"
2018-01-21T22:15:38.480Z,38.8106667,-122.83,0.26,nc,"7km WNW of The Geysers, CA"
2018-01-21T22:00:50.698Z,63.4729,-151.3603,0.8,ak,"120km W of Cantwell, Alaska"
2018-01-21T21:42:00.026Z,64.0515,-148.8783,1.3,ak,"22km N of Healy, Alaska"
2018-01-21T21:39:08.138Z,59.779,-152.6696,1.7,ak,"47km W of Anchor Point, Alaska"
2018-01-21T21:23:24.170Z,33.2373333,-116.7748333,1.16,ci,"1km WSW of Lake Henshaw, CA"
2018-01-21T21:22:45.717Z,58.7196,-152.5193,2.5,ak,"103km N of Kodiak, Alaska"
2018-01-21T20:54:35.970Z,38.8406667,-122.8753333,0.71,nc,"12km NW of The Geysers, CA"
2018-01-21T20:48:17.612Z,61.6804,-150.5696,2.1,ak,"29km WSW of Willow, Alaska"
2018-01-21T20:45:05.510Z,37.5215,-118.7825,0.67,nc,"10km WSW of Toms Place, CA"
2018-01-21T20:38:52.150Z,60.68,-151.2827,1.5,ak,"1km SSE of Nikiski, Alaska"
2018-01-21T20:38:33.821Z,39.0984,-118.1176,1.1,nn,"30km NNW of Gabbs, Nevada"
2018-01-21T20:34:33.234Z,61.5779,-146.4951,1.4,ak,"50km N of Valdez, Alaska"
2018-01-21T20:23:02.791Z,63.2275,-150.3974,2.5,ak,"74km WSW of Cantwell, Alaska"
2018-01-21T20:20:25.300Z,33.339,-116.7411667,0.57,ci,"11km N of Lake Henshaw, CA"
2018-01-21T20:10:36.030Z,32.6553333,-115.7638333,2.01,ci,"19km WNW of Progreso, B.C., MX"
2018-01-21T20:09:25.912Z,61.4656,-149.745,1.4,ak,"9km SW of Knik-Fairview, Alaska"
2018-01-21T20:00:26.880Z,36.0131667,-117.8161667,0.22,ci,"12km NE of Little Lake, CA"
2018-01-21T19:57:36.130Z,36.4628333,-120.9928333,2.03,nc,"16km ESE of Pinnacles, CA"
2018-01-21T19:52:21.185Z,51.2877,-175.6608,1.9,ak,"95km SE of Adak, Alaska"
2018-01-21T19:51:44.605Z,61.6913,-146.9078,1.3,ak,"69km NNW of Valdez, Alaska"
2018-01-21T19:49:18.320Z,33.4986667,-116.7873333,0.65,ci,"10km NE of Aguanga, CA"
2018-01-21T19:48:34.260Z,33.5026667,-116.79,0.5,ci,"10km NE of Aguanga, CA"
2018-01-21T19:32:11.753Z,57.615,-154.3413,1.8,ak,"23km WNW of Larsen Bay, Alaska"
2018-01-21T19:22:34.736Z,60.9316,-146.9714,1.7,ak,"40km WSW of Valdez, Alaska"
2018-01-21T19:15:49.578Z,62.2289,-150.2117,1.1,ak,"11km SSW of Talkeetna, Alaska"
2018-01-21T19:14:11.630Z,37.5726667,-118.8363333,0.53,nc,"14km W of Toms Place, CA"
2018-01-21T19:13:48.700Z,33.4178333,-116.3358333,0.82,ci,"18km NNE of Borrego Springs, CA"
2018-01-21T19:07:04.005Z,61.0379,-152.6165,1.3,ak,"61km N of Redoubt Volcano, Alaska"
2018-01-21T19:06:04.690Z,11.2803,-86.9982,5,us,"76km SW of Masachapa, Nicaragua"
2018-01-21T19:05:13.000Z,37.575,-118.8355,1.86,nc,"14km W of Toms Place, CA"
2018-01-21T18:48:54.868Z,57.0862,-157.4473,2.3,ak,"122km NE of Chignik Lake, Alaska"
2018-01-21T18:45:58.307Z,60.8903,-150.8923,1.5,ak,"31km NE of Nikiski, Alaska"
2018-01-21T18:39:40.164Z,57.1023,-155.4175,2.1,ak,"99km WSW of Larsen Bay, Alaska"
2018-01-21T18:28:52.467Z,61.5686,-150.868,1.2,ak,"48km W of Big Lake, Alaska"
2018-01-21T18:25:42.420Z,36.005,-120.573,0.07,nc,"17km NW of Parkfield, CA"
2018-01-21T18:08:38.455Z,64.4868,-146.9867,0.6,ak,"5km SW of Salcha, Alaska"
2018-01-21T18:07:11.890Z,45.6711667,-112.4508333,0.33,mb,"35km SW of Whitehall, Montana"
2018-01-21T18:04:15.340Z,-35.9885,-73.711,4.5,us,"96km NNW of Talcahuano, Chile"
2018-01-21T17:59:10.850Z,36.1188333,-117.8743333,0.9,ci,"11km NE of Coso Junction, CA"
2018-01-21T17:51:58.990Z,6.7361,-72.8728,4.8,us,"8km SSW of San Andres, Colombia"
2018-01-21T17:47:05.768Z,38.2471,-119.3789,1,nn,"12km W of Bridgeport, California"
2018-01-21T17:45:54.210Z,18.3443,-67.4043,3.03,pr,"16km W of Rincon, Puerto Rico"
2018-01-21T17:41:20.994Z,39.3708,-119.758,0.3,nn,"11km NW of Virginia City, Nevada"
2018-01-21T17:39:53.295Z,39.3809,-119.7509,0.3,nn,"11km NW of Virginia City, Nevada"
2018-01-21T17:34:18.979Z,59.8595,-136.6374,1.1,ak,"86km WNW of Skagway, Alaska"
2018-01-21T17:26:48.260Z,36.4708,-98.8257,2.8,us,"34km E of Mooreland, Oklahoma"
